'1.16200.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'16200';23;1;D;'FW00';          0.00;       9054.58;       9054.58;       9054.58;          0.00;       4200.00;          0.00;       4200.00;          0.00;       4854.58
'1.16200.457100';DRUCKWERKE;AUSGABE;'16200';23;1;D;'FW00';          0.00;       1279.61;       1279.61;       1279.61;          0.00;        900.00;          0.00;        900.00;          0.00;        379.61
'1.16200.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'16200';23;1;D;'FW00';          0.00;        828.50;        828.50;        828.50;          0.00;       3600.00;          0.00;       3600.00;       2771.50;          0.00
'1.16200.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'16200';23;1;D;'FW00';          0.00;         11.64;         11.64;         11.64;          0.00;        700.00;          0.00;        700.00;        688.36;          0.00
'1.16200.459100';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'16200';23;1;D;'FW00';          0.00;      12361.15;      12361.15;      12361.15;          0.00;       9500.00;          0.00;       9500.00;          0.00;       2861.15
'1.16200.480000';FREMDBEARBEITUNG (LOHNARBEIT);AUSGABE;'16200';23;1;D;'FW00';          0.00;        127.99;        127.99;        127.99;          0.00;        700.00;          0.00;        700.00;        572.01;          0.00
'1.16200.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'16200';20;0;S;'FW00';          0.00;    5678297.29;    5678297.29;    5678297.29;          0.00;    5251700.00;          0.00;    5251700.00;          0.00;     426597.29
'1.16200.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'16200';20;0;S;'FW00';          0.00;     726425.33;     726425.33;     726425.33;          0.00;     770800.00;          0.00;     770800.00;      44374.67;          0.00
'1.16200.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'16200';20;0;S;'FW00';          0.00;    3281281.85;    3281281.85;    3281281.85;          0.00;    2617400.00;          0.00;    2617400.00;          0.00;     663881.85
'1.16200.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'16200';20;0;S;'FW00';          0.00;     487568.82;     487568.82;     487568.82;          0.00;     444000.00;          0.00;     444000.00;          0.00;      43568.82
'1.16200.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'16200';20;0;S;'FW00';          0.00;      59028.91;      59028.91;      59028.91;          0.00;      49300.00;          0.00;      49300.00;          0.00;       9728.91
'1.16200.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'16200';20;0;S;'FW00';          0.00;       2627.50;       2627.50;       2627.50;          0.00;       2400.00;          0.00;       2400.00;          0.00;        227.50
'1.16200.560000';REISEGEBÜHREN;AUSGABE;'16200';20;0;D;'FW00';          0.00;       8630.88;       8630.88;       7687.38;        943.50;      15800.00;          0.00;      15800.00;       7169.12;          0.00
'1.16200.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'16200';20;0;S;'FW00';          0.00;      10364.40;      10364.40;      10364.40;          0.00;      13600.00;          0.00;      13600.00;       3235.60;          0.00
'1.16200.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'16200';20;0;D;'FW00';          0.00;       5304.14;       5304.14;       5304.14;          0.00;       4700.00;          0.00;       4700.00;          0.00;        604.14
'1.16200.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'16200';20;0;S;'FW00';          0.00;      22044.70;      22044.70;      22044.70;          0.00;      18600.00;    1600000.00;    1618600.00;    1596555.30;          0.00
'1.16200.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'16200';20;0;D;'FW00';          0.00;     100903.16;     100903.16;     100903.16;          0.00;      60000.00;       8000.00;      68000.00;          0.00;      32903.16
'1.16200.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'16200';20;0;S;'FW00';          0.00;        525.00;        525.00;        525.00;          0.00;        200.00;          0.00;        200.00;          0.00;        325.00
'1.16200.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'16200';20;0;S;'FW00';          0.00;    2959868.40;    2959868.40;    2959868.40;          0.00;    2890000.00;          0.00;    2890000.00;          0.00;      69868.40
'1.16200.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'16200';20;0;S;'FW00';          0.00;     534180.57;     534180.57;     534180.57;          0.00;     531000.00;          0.00;     531000.00;          0.00;       3180.57
'1.16200.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'16200';20;0;S;'FW00';          0.00;    1349054.13;    1349054.13;    1349054.13;          0.00;    1134200.00;          0.00;    1134200.00;          0.00;     214854.13
'1.16200.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'16200';20;0;S;'FW00';          0.00;     232284.39;     232284.39;     232284.39;          0.00;     239500.00;          0.00;     239500.00;       7215.61;          0.00
'1.16200.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'16200';20;0;S;'FW00';          0.00;       1712.00;       1712.00;       1712.00;          0.00;       1600.00;          0.00;       1600.00;          0.00;        112.00
'1.16200.600000';STROM;AUSGABE;'16200';24;1;D;'0805';       5288.49;      88451.21;      93739.70;      83089.40;      10650.30;      70000.00;          0.00;      70000.00;          0.00;      18451.21
'1.16200.601000';GAS;AUSGABE;'16200';24;1;D;'0805';          0.00;       3693.75;       3693.75;       3217.75;        476.00;      12000.00;          0.00;      12000.00;       8306.25;          0.00
'1.16200.602000';WASSER;AUSGABE;'16200';24;1;D;'0805';          0.00;       7894.25;       7894.25;       7233.71;        660.54;       6000.00;          0.00;       6000.00;          0.00;       1894.25
'1.16200.603000';WÄRME;AUSGABE;'16200';24;1;D;'0805';          0.00;      71943.09;      71943.09;      65282.33;       6660.76;      80000.00;          0.00;      80000.00;       8056.91;          0.00
'1.16200.613000';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'16200';24;3;D;'FW00';          0.00;          0.00;          0.00;          0.00;          0.00;        200.00;          0.00;        200.00;        200.00;          0.00
'1.16200.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'16200';24;3;D;'FW00';          0.00;         75.41;         75.41;         75.41;          0.00;        200.00;          0.00;        200.00;        124.59;          0.00
'1.16200.614009';INSTANDH. VON GEBÄUDEN A8/5W;AUSGABE;'16200';24;3;D;'FW00';          0.00;       3867.95;       3867.95;       3867.95;          0.00;          0.00;          0.00;          0.00;          0.00;       3867.95
'1.16200.614200';INSTANDH. VON GEBÄUDEN;AUSGABE;'16200';24;3;D;'FW00';       3650.40;       5563.96;       9214.36;       8021.44;       1192.92;          0.00;          0.00;          0.00;          0.00;       5563.96
'1.16200.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'16200';24;3;D;'0805';          0.00;      16360.42;      16360.42;      14494.53;       1865.89;       1000.00;          0.00;       1000.00;          0.00;      15360.42
'1.16200.614509';INSTANDH. VON GEBÄUDEN;AUSGABE;'16200';24;3;D;'0805';          0.00;       3745.45;       3745.45;       3745.45;          0.00;          0.00;          0.00;          0.00;          0.00;       3745.45
'1.16200.614600';INSTANDH. VON GEBÄUDEN;AUSGABE;'16200';24;2;D;'0805';          0.00;      28374.19;      28374.19;      16329.08;      12045.11;     114600.00;          0.00;     114600.00;      86225.81;          0.00
'1.16200.614900';INSTANDH. VON GEBÄUDEN;AUSGABE;'16200';24;3;D;'2100';          0.00;          0.00;          0.00;          0.00;          0.00;       1300.00;          0.00;       1300.00;       1300.00;          0.00
'1.16200.616000';INSTANDH. VON MASCHINEN U. MASCHINELLEN ANLAGEN;AUSGABE;'16200';24;3;D;'FW00';          0.00;       1718.51;       1718.51;        938.51;        780.00;       5700.00;          0.00;       5700.00;       3981.49;          0.00
'1.16200.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'16200';24;3;D;'FW00';       5420.34;     221053.84;     226474.18;     214609.50;      11864.68;      72000.00;          0.00;      72000.00;          0.00;     149053.84
'1.16200.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'16200';24;3;D;'FW00';          0.00;          0.00;          0.00;          0.00;          0.00;       2500.00;          0.00;       2500.00;       2500.00;          0.00
'1.16200.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'16200';24;3;D;'0805';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.16200.618100';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'16200';24;3;D;'FW00';       1995.11;      28580.77;      30575.88;      30464.68;        111.20;     120000.00;          0.00;     120000.00;      91419.23;          0.00
'1.16200.619000';INSTANDH. VON SONDERANLAGEN;AUSGABE;'16200';24;3;D;'FW00';          0.00;      41554.02;      41554.02;      41554.02;          0.00;      60000.00;          0.00;      60000.00;      18445.98;          0.00
'1.16200.619100';INSTANDH. VON SONDERANLAGEN HYDRANTENPAUSCHALE;AUSGABE;'16200';24;2;D;'FW00';      40170.00;      90520.29;     130690.29;      90520.29;      40170.00;     130600.00;          0.00;     130600.00;      40079.71;          0.00
'1.16200.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'16200';24;8;D;'FW00';          0.00;       2221.90;       2221.90;       2221.90;          0.00;       1300.00;          0.00;       1300.00;          0.00;        921.90
'1.16200.630000';POSTDIENSTE;AUSGABE;'16200';24;1;D;'MDPA';          0.00;       5298.62;       5298.62;       5298.62;          0.00;       7300.00;          0.00;       7300.00;       2001.38;          0.00
'1.16200.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'16200';24;1;D;'FW00';          0.00;       3371.69;       3371.69;       3194.03;        177.66;       8500.00;          0.00;       8500.00;       5128.31;          0.00
'1.16200.631100';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'16200';24;1;D;'FW00';        410.40;      47238.23;      47648.63;      47648.63;          0.00;      69000.00;          0.00;      69000.00;      21761.77;          0.00
'1.16200.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'16200';24;1;D;'FW00';        252.19;      11606.18;      11858.37;       9614.79;       2243.58;      14300.00;          0.00;      14300.00;       2693.82;          0.00
'1.16200.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'16200';24;1;D;'MDPA';          1.77;         17.96;         19.73;         18.37;          1.36;        100.00;          0.00;        100.00;         82.04;          0.00
'1.16200.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'16200';24;1;D;'MDIM';       1410.05;      22560.20;      23970.25;      22026.25;       1944.00;          0.00;          0.00;          0.00;          0.00;      22560.20
'1.16200.642000';BERATUNGSKOSTEN;AUSGABE;'16200';24;9;D;'FW00';          0.00;       5174.64;       5174.64;       5174.64;          0.00;          0.00;          0.00;          0.00;          0.00;       5174.64
'1.16200.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'16200';25;8;S;'SN21';          0.00;      37583.82;      37583.82;      37583.82;          0.00;      43100.00;          0.00;      43100.00;       5516.18;          0.00
'1.16200.670000';VERSICHERUNGEN;AUSGABE;'16200';24;8;D;'0805';          0.00;      29680.02;      29680.02;      29680.02;          0.00;      30000.00;          0.00;      30000.00;        319.98;          0.00
'1.16200.690000';SCHADENSFÄLLE;AUSGABE;'16200';24;9;D;'FW00';         60.00;      30906.40;      30966.40;      30966.40;          0.00;      20000.00;          0.00;      20000.00;          0.00;      10906.40
'1.16200.700100';MIETZINSE;AUSGABE;'16200';24;9;D;'FW00';          0.00;       1524.18;       1524.18;       1524.18;          0.00;       1700.00;          0.00;       1700.00;        175.82;          0.00
'1.16200.700200';MIETZINSE LEASINGRATEN;AUSGABE;'16200';24;8;D;'0800';          0.00;      18836.80;      18836.80;      18836.80;          0.00;      52600.00;          0.00;      52600.00;      33763.20;          0.00
'1.16200.700300';MIETZINSE LEASINGRATEN;AUSGABE;'16200';24;8;D;'0800';          0.00;      33681.45;      33681.45;      33681.45;          0.00;          0.00;          0.00;          0.00;          0.00;      33681.45
'1.16200.700400';MIETZINSE KOPIERER;AUSGABE;'16200';24;9;D;'FW00';          0.00;          0.00;          0.00;          0.00;          0.00;       1700.00;          0.00;       1700.00;       1700.00;          0.00
'1.16200.700500';MIETZINSE GBG-MIETEN;AUSGABE;'16200';24;8;D;'0805';      43198.37;     510584.50;     553782.87;     553782.87;          0.00;     620000.00;          0.00;     620000.00;     109415.50;          0.00
'1.16200.700890';MIETZINSE;AUSGABE;'16200';24;9;D;'085W';          0.00;          0.00;          0.00;          0.00;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
'1.16200.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'16200';24;8;D;'0805';          0.00;      20039.66;      20039.66;      20039.66;          0.00;      21000.00;          0.00;      21000.00;        960.34;          0.00
'1.16200.710100';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'16200';24;8;D;'FW00';          0.00;      10201.28;      10201.28;      10201.28;          0.00;      10100.00;          0.00;      10100.00;          0.00;        101.28
'1.16200.722000';RÜCKERSÄTZE VON EINNAHMEN;AUSGABE;'16200';24;9;D;'FW00';          0.00;        156.44;        156.44;        156.44;          0.00;          0.00;          0.00;          0.00;          0.00;        156.44
'1.16200.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'16200';24;9;D;'FW00';          0.00;       4010.57;       4010.57;       4010.57;          0.00;       1900.00;          0.00;       1900.00;          0.00;       2110.57
'1.16200.726000';MITGLIEDSBEITRÄGE AN INSTITUTIONEN (IM INLAND);AUSGABE;'16200';24;4;D;'FW00';          0.00;       1215.72;       1215.72;       1215.72;          0.00;       1300.00;          0.00;       1300.00;         84.28;          0.00
'1.16200.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'16200';24;8;D;'0805';         85.12;      86695.25;      86780.37;      85897.16;        883.21;        400.00;          0.00;        400.00;          0.00;      86295.25
'1.16200.728110';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'16200';24;9;D;'0805';      21712.75;     148261.46;     169974.21;     142085.30;      27888.91;     150000.00;          0.00;     150000.00;       1738.54;          0.00
'1.16200.728120';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'16200';24;3;D;'0805';          0.00;       9660.35;       9660.35;       8124.35;       1536.00;          0.00;          0.00;          0.00;          0.00;       9660.35
'1.16200.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'16200';24;8;D;'FW00';       2099.46;      58779.58;      60879.04;      57646.13;       3232.91;      26000.00;          0.00;      26000.00;          0.00;      32779.58
'1.16200.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'16200';24;9;D;'FW00';          0.00;      22679.80;      22679.80;      19699.80;       2980.00;      27000.00;          0.00;      27000.00;       4320.20;          0.00
'1.16200.728320';ENTGELTE FÜR SONSTIGE LEISTUNGEN WÄSCHEREI;AUSGABE;'16200';24;9;D;'FW00';        327.09;       6387.07;       6714.16;       6160.20;        553.96;       4100.00;          0.00;       4100.00;          0.00;       2287.07
'1.16200.728870';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'16200';24;8;D;'FW00';          0.00;          4.88;          4.88;          4.88;          0.00;          0.00;          0.00;          0.00;          0.00;          4.88
'1.16200.728980';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'16200';24;9;D;'FW00';          0.00;      27336.78;      27336.78;      20030.68;       7306.10;          0.00;          0.00;          0.00;          0.00;      27336.78
'1.16200.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'16200';27;5;D;'FW00';          0.00;       3000.00;       3000.00;       3000.00;          0.00;       4000.00;          0.00;       4000.00;       1000.00;          0.00
'1.16300.700500';MIETZINSE GBG-MIETEN;AUSGABE;'16300';24;8;D;'0805';      10506.46;     127284.44;     137790.90;     137790.90;          0.00;          0.00;          0.00;          0.00;          0.00;     127284.44
'1.16300.754000';LFD. TRANSFERZ. AN SONST.TRÄGER D.ÖFFENTL.RECHTS;AUSGABE;'16300';26;5;D;'FW00';      53000.00;      66000.00;     119000.00;     119000.00;          0.00;      66000.00;          0.00;      66000.00;          0.00;          0.00
'1.18000.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'18000';65;8;S;'SN21';          0.00;        649.67;        649.67;        649.67;          0.00;        600.00;          0.00;        600.00;          0.00;         49.67
'1.18000.600000';STROM;AUSGABE;'18000';24;1;D;'0805';          0.00;        754.16;        754.16;        695.16;         59.00;       1000.00;          0.00;       1000.00;        245.84;          0.00
'1.18000.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'18000';25;8;S;'SN21';          0.00;        290.84;        290.84;        290.84;          0.00;        300.00;          0.00;        300.00;          9.16;          0.00
'1.18000.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'18000';27;5;S;'FW00';          0.00;       4200.00;       4200.00;       4200.00;          0.00;       8300.00;          0.00;       8300.00;       4100.00;          0.00
'1.20000.042010';AMTSAUSSTATTUNG;AUSGABE;'20000';41;3;D;'SS00';          0.00;          0.00;          0.00;          0.00;          0.00;       4000.00;          0.00;       4000.00;       4000.00;          0.00
'1.20000.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'20000';65;8;S;'SN21';          0.00;     107495.21;     107495.21;     107495.21;          0.00;     108100.00;          0.00;     108100.00;        604.79;          0.00
'1.20000.400010';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'20000';23;3;D;'SS00';          0.00;      10005.80;      10005.80;      10005.80;          0.00;       2000.00;          0.00;       2000.00;          0.00;       8005.80
'1.20000.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'20000';23;1;D;'0805';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.20000.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'20000';23;3;D;'MDIM';        935.88;      17829.60;      18765.48;      18765.48;          0.00;          0.00;          0.00;          0.00;          0.00;      17829.60
'1.20000.425000';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'20000';23;1;D;'SS00';          0.00;          4.50;          4.50;          4.50;          0.00;          0.00;          0.00;          0.00;          0.00;          4.50
'1.20000.428550';FERTIG BEZOGENE TEILE;AUSGABE;'20000';23;1;D;'0805';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.20000.452000';TREIBSTOFFE;AUSGABE;'20000';23;1;D;'SS00';          0.00;      10742.01;      10742.01;       8956.01;       1786.00;        500.00;          0.00;        500.00;          0.00;      10242.01
'1.20000.454010';REINIGUNGSMITTEL;AUSGABE;'20000';23;1;D;'SS00';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.20000.456010';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'20000';23;1;D;'SS00';          0.00;       2018.81;       2018.81;       2018.81;          0.00;       2500.00;          0.00;       2500.00;        481.19;          0.00
'1.20000.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'20000';23;1;D;'SS00';          0.00;       1842.69;       1842.69;       1842.69;          0.00;       4200.00;          0.00;       4200.00;       2357.31;          0.00
'1.20000.457010';DRUCKWERKE;AUSGABE;'20000';23;1;D;'SS00';        433.59;        729.54;       1163.13;       1163.13;          0.00;       1700.00;          0.00;       1700.00;        970.46;          0.00
'1.20000.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'20000';23;8;D;'SS00';          0.00;        414.45;        414.45;        414.45;          0.00;        300.00;          0.00;        300.00;          0.00;        114.45
'1.20000.459010';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'20000';23;1;D;'SS00';          0.00;        342.71;        342.71;        342.71;          0.00;        400.00;          0.00;        400.00;         57.29;          0.00
'1.20000.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'20000';20;0;S;'SS00';          0.00;     777238.20;     777238.20;     777238.20;          0.00;     590700.00;          0.00;     590700.00;          0.00;     186538.20
'1.20000.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'20000';20;0;S;'SS00';          0.00;      28066.95;      28066.95;      28066.95;          0.00;      26000.00;          0.00;      26000.00;          0.00;       2066.95
'1.20000.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'20000';20;0;S;'SS00';          0.00;      75334.93;      75334.93;      75334.93;          0.00;      40500.00;          0.00;      40500.00;          0.00;      34834.93
'1.20000.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'20000';20;0;S;'SS00';          0.00;      10760.95;      10760.95;      10760.95;          0.00;      10100.00;          0.00;      10100.00;          0.00;        660.95
'1.20000.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'20000';20;0;S;'SS00';          0.00;     379500.56;     379500.56;     379500.56;          0.00;     370800.00;          0.00;     370800.00;          0.00;       8700.56
'1.20000.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'20000';20;0;S;'SS00';          0.00;       5782.00;       5782.00;       5782.00;          0.00;       6000.00;          0.00;       6000.00;        218.00;          0.00
'1.20000.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'20000';20;0;S;'SS00';          0.00;      82790.70;      82790.70;      82790.70;          0.00;      29100.00;          0.00;      29100.00;          0.00;      53690.70
'1.20000.511010';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'20000';20;0;S;'SS00';          0.00;       3016.20;       3016.20;       3016.20;          0.00;       1200.00;          0.00;       1200.00;          0.00;       1816.20
'1.20000.523100';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ARBE;AUSGABE;'20000';20;0;S;'SS00';        529.28;      17153.66;      17682.94;      17137.36;        545.58;      48000.00;          0.00;      48000.00;      30846.34;          0.00
'1.20000.523500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ARBE;AUSGABE;'20000';20;0;D;'SS00';          0.00;       3792.40;       3792.40;       3792.40;          0.00;       2300.00;          0.00;       2300.00;          0.00;       1492.40
'1.20000.560000';REISEGEBÜHREN;AUSGABE;'20000';20;0;D;'SS00';          0.00;        970.18;        970.18;        970.18;          0.00;       1500.00;          0.00;       1500.00;        529.82;          0.00
'1.20000.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'20000';20;0;S;'SS00';          0.00;      12633.81;      12633.81;      12633.81;          0.00;      14100.00;          0.00;      14100.00;       1466.19;          0.00
'1.20000.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'20000';20;0;D;'SS00';          0.00;       8297.72;       8297.72;       8297.72;          0.00;       7000.00;          0.00;       7000.00;          0.00;       1297.72
'1.20000.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'20000';20;0;S;'SS00';          0.00;      15029.30;      15029.30;      15029.30;          0.00;      15400.00;          0.00;      15400.00;        370.70;          0.00
'1.20000.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'20000';20;0;D;'SS00';          0.00;       5014.30;       5014.30;       5014.30;          0.00;        400.00;          0.00;        400.00;          0.00;       4614.30
'1.20000.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'20000';20;0;S;'SS00';          0.00;      75638.99;      75638.99;      75638.99;          0.00;      78400.00;          0.00;      78400.00;       2761.01;          0.00
'1.20000.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'20000';20;0;S;'SS00';          0.00;      56294.40;      56294.40;      56294.40;          0.00;      55800.00;          0.00;      55800.00;          0.00;        494.40
'1.20000.580900';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'20000';20;0;D;'SS00';          0.00;        170.66;        170.66;        170.66;          0.00;          0.00;          0.00;          0.00;          0.00;        170.66
'1.20000.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'20000';20;0;S;'SS00';          0.00;     146360.14;     146360.14;     146360.14;          0.00;     112100.00;          0.00;     112100.00;          0.00;      34260.14
'1.20000.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'20000';20;0;S;'SS00';          0.00;      30967.85;      30967.85;      30967.85;          0.00;      29800.00;          0.00;      29800.00;          0.00;       1167.85
'1.20000.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'20000';20;0;D;'SS00';          0.00;        799.46;        799.46;        799.46;          0.00;          0.00;          0.00;          0.00;          0.00;        799.46
'1.20000.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'20000';20;0;S;'SS00';          0.00;       1207.50;       1207.50;       1207.50;          0.00;       1800.00;          0.00;       1800.00;        592.50;          0.00
'1.20000.600000';STROM;AUSGABE;'20000';24;1;D;'0805';          0.00;       5759.84;       5759.84;       5235.62;        524.22;       7000.00;          0.00;       7000.00;       1240.16;          0.00
'1.20000.602010';WASSER;AUSGABE;'20000';24;1;D;'SS00';          0.00;        540.02;        540.02;        392.31;        147.71;       2500.00;          0.00;       2500.00;       1959.98;          0.00
'1.20000.603000';WÄRME;AUSGABE;'20000';24;1;D;'0805';          0.00;      10787.14;      10787.14;       9808.20;        978.94;       7000.00;          0.00;       7000.00;          0.00;       3787.14
'1.20000.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'20000';24;3;D;'SS00';          0.00;        282.14;        282.14;        282.14;          0.00;          0.00;          0.00;          0.00;          0.00;        282.14
'1.20000.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'20000';24;3;D;'SS00';          0.00;          0.00;          0.00;          0.00;          0.00;       2300.00;          0.00;       2300.00;       2300.00;          0.00
'1.20000.614120';INSTANDH. VON GEBÄUDEN;AUSGABE;'20000';24;3;D;'0805';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.20000.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'20000';24;3;D;'0805';          0.00;       4637.13;       4637.13;       1508.84;       3128.29;       1000.00;          0.00;       1000.00;          0.00;       3637.13
'1.20000.616000';INSTANDH. VON MASCHINEN U. MASCHINELLEN ANLAGEN;AUSGABE;'20000';24;3;D;'SS00';          0.00;        105.96;        105.96;        105.96;          0.00;        300.00;          0.00;        300.00;        194.04;          0.00
'1.20000.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'20000';24;3;D;'SS00';          0.00;       1394.16;       1394.16;       1394.16;          0.00;       1500.00;          0.00;       1500.00;        105.84;          0.00
'1.20000.618010';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'20000';24;3;D;'SS00';          0.00;        294.52;        294.52;        294.52;          0.00;        400.00;          0.00;        400.00;        105.48;          0.00
