Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2011 EUR;Voranschlag 2010 EUR;Rechnung 2009 EUR
'1.02100.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'02100';24;3;'12230';'0804';       5700.00;       6000.00;          0.00
'1.02100.614009';INSTANDH. VON GEBÄUDEN A8/5W;AUSGABE;'02100';24;3;'GMDP0';'MDPA';          0.00;       1200.00;       1107.02
'1.02100.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'02100';24;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.02100.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'02100';24;9;'GMDP0';'MDPA';        600.00;        400.00;       1733.72
'1.02100.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'02100';24;1;'GMDP0';'MDPA';          0.00;       2000.00;        100.18
'1.02100.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'02100';24;1;'GMDP0';'MDPA';          0.00;        200.00;        511.88
'1.02100.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'02100';24;1;'MD002';'MDPA';          0.00;        100.00;         70.03
'1.02100.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'02100';25;8;'SN021';'SN21';        600.00;        600.00;       1171.68
'1.02100.700100';MIETZINSE;AUSGABE;'02100';24;8;'GMDP0';'MDPA';        100.00;       1000.00;          0.00
'1.02100.728006';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-WERKSTÄTTEN;AUSGABE;'02100';24;3;'GMDP0';'MDPA';        800.00;          0.00;          0.00
'1.02100.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN SOFTWARE;AUSGABE;'02100';24;9;'GMDP0';'MDPA';       1000.00;       2000.00;        152.24
'1.02100.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN PROJEKT LQI;AUSGABE;'02100';24;9;'GMDP0';'MDPA';      30000.00;      42000.00;      32922.34
'1.02100.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'02100';24;9;'GMDP0';'MDPA';       2000.00;       2000.00;       2990.40
'1.02100.728400';ENTGELTE FÜR SONSTIGE LEISTUNGEN PREISSTATISTIK/ERHEBUNGEN;AUSGABE;'02100';24;9;'GMDP0';'MDPA';          0.00;      21600.00;          0.00
'1.02100.728880';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'02100';24;9;'GMDP0';'MDPA';      21600.00;          0.00;      20401.36
'1.02100.728980';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'02100';24;9;'GMDP0';'MDPA';       3000.00;          0.00;          0.00
'1.02100.728990';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV;AUSGABE;'02100';24;8;'GMDI0';'MDIM';          0.00;          0.00;        867.60
'1.02101.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'02101';65;8;'SN021';'SN21';        300.00;        400.00;          0.00
'1.02101.560000';REISEGEBÜHREN;AUSGABE;'02101';20;0;'GBD00';'BD00';        200.00;        200.00;          0.00
'1.02101.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'02101';25;8;'SN021';'SN21';        200.00;          0.00;         51.92
'1.02200.042000';AMTSAUSSTATTUNG;AUSGABE;'02200';41;3;'G0020';'0200';       4800.00;       2400.00;          0.00
'1.02200.042019';AMTSAUSSTATTUNG A 8/5W;AUSGABE;'02200';41;3;'G0020';'0200';          0.00;        100.00;          0.00
'1.02200.042100';AMTSAUSSTATTUNG DIENSTKLEIDER;AUSGABE;'02200';41;3;'G0020';'0200';          0.00;          0.00;       1046.00
'1.02200.042550';AMTSAUSSTATTUNG;AUSGABE;'02200';41;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.02200.042600';AMTSAUSSTATTUNG WB;AUSGABE;'02200';41;3;'G0020';'0200';        100.00;        100.00;          0.00
'1.02200.043890';BETRIEBSAUSSTATTUNG;AUSGABE;'02200';41;3;'G085W';'085W';          0.00;        100.00;          0.00
'1.02200.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'02200';65;8;'SN021';'SN21';      17200.00;      16700.00;      16186.45
'1.02200.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'02200';23;1;'G0020';'0200';        400.00;        400.00;        548.65
'1.02200.400010';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'02200';23;1;'G0020';'0200';        100.00;        100.00;          0.00
'1.02200.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'02200';23;3;'12230';'0804';       1000.00;       1000.00;         74.66
'1.02200.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS DIENSTKLEIDER;AUSGABE;'02200';23;1;'G0020';'0200';        600.00;        600.00;        787.50
'1.02200.400890';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'02200';23;1;'G085W';'085W';          0.00;        100.00;          0.00
'1.02200.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS EDV;AUSGABE;'02200';23;1;'GMDI0';'MDIM';          0.00;          0.00;       5475.69
'1.02200.403000';HANDELSWAREN;AUSGABE;'02200';23;1;'G0020';'0200';          0.00;          0.00;         24.45
'1.02200.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'02200';23;1;'G085W';'085W';          0.00;        100.00;          0.00
'1.02200.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'02200';23;1;'G085W';'085W';          0.00;        100.00;          0.00
'1.02200.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'02200';23;1;'G085W';'085W';          0.00;        100.00;          0.00
'1.02200.428550';FERTIG BEZOGENE TEILE;AUSGABE;'02200';23;1;'12230';'0804';       1000.00;       1000.00;          0.00
'1.02200.428890';FERTIG BEZOGENE TEILE;AUSGABE;'02200';23;1;'G085W';'085W';          0.00;        100.00;        126.39
'1.02200.454000';REINIGUNGSMITTEL;AUSGABE;'02200';23;1;'12202';'0805';          0.00;          0.00;        487.78
'1.02200.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'02200';23;1;'G0020';'0200';       1900.00;       1900.00;       3746.81
'1.02200.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'02200';23;1;'G0020';'0200';       1600.00;       1600.00;        889.54
'1.02200.457000';DRUCKWERKE;AUSGABE;'02200';23;1;'G0020';'0200';       1600.00;       1600.00;       1879.88
'1.02200.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'02200';23;1;'G0020';'0200';       1200.00;       1200.00;        335.15
'1.02200.457100';DRUCKWERKE;AUSGABE;'02200';23;1;'G0020';'0200';        700.00;        700.00;        901.64
'1.02200.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'02200';23;1;'G0020';'0200';        800.00;        800.00;          0.00
'1.02200.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'02200';23;1;'G0020';'0200';        100.00;        100.00;        106.52
'1.02200.459100';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'02200';23;1;'G0020';'0200';       1000.00;       1000.00;       1144.00
'1.02200.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'02200';20;0;'SN001';'0200';     552500.00;     552500.00;     553965.43
'1.02200.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'02200';20;0;'SN001';'0200';       9100.00;       9100.00;       9100.00
'1.02200.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'02200';20;0;'SN001';'0200';     149000.00;     129200.00;     118846.83
'1.02200.560000';REISEGEBÜHREN;AUSGABE;'02200';20;0;'G0020';'0200';        900.00;        900.00;        687.97
'1.02200.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'02200';20;0;'SN001';'0200';      10300.00;      10300.00;      10251.82
'1.02200.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'02200';20;0;'SN001';'0200';      26900.00;      26900.00;      31088.60
'1.02200.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'02200';20;0;'G0020';'0200';        100.00;        100.00;          0.00
'1.02200.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'02200';20;0;'SN001';'0200';       3000.00;       3000.00;       3350.22
'1.02200.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'02200';20;0;'SN001';'0200';      30400.00;      30400.00;      30926.03
'1.02200.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'02200';20;0;'SN001';'0200';      62000.00;      57500.00;      50458.04
'1.02200.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'02200';20;0;'SN001';'0200';      18400.00;      18400.00;      18434.91
'1.02200.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'02200';20;0;'SN001';'0200';       1100.00;       1100.00;       1335.00
'1.02200.600000';STROM;AUSGABE;'02200';24;1;'12001';'0804';       7600.00;       8000.00;       7110.34
'1.02200.602000';WASSER;AUSGABE;'02200';24;1;'12101';'0804';        200.00;        200.00;        188.04
'1.02200.603000';WÄRME;AUSGABE;'02200';24;1;'12001';'0804';       6700.00;       7000.00;       2997.53
'1.02200.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'02200';24;3;'12230';'0804';       5700.00;       6000.00;        181.20
'1.02200.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'02200';24;3;'G0020';'0200';          0.00;        100.00;       1813.77
'1.02200.614100';INSTANDH. VON GEBÄUDEN;AUSGABE;'02200';24;3;'G0020';'0200';          0.00;          0.00;       3531.19
'1.02200.614109';INSTANDH. VON GEBÄUDEN;AUSGABE;'02200';24;3;'12230';'0804';          0.00;          0.00;        291.23
'1.02200.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'02200';24;3;'12230';'0804';       1000.00;       1000.00;       2393.55
'1.02200.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'02200';24;3;'G0020';'0200';        100.00;        100.00;       3005.02
'1.02200.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'02200';24;3;'G0020';'0200';          0.00;        100.00;          0.00
'1.02200.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'02200';24;2;'12230';'0804';       1000.00;       1000.00;         29.63
'1.02200.618600';INSTANDH. VON SONSTIGEN ANLAGEN WB;AUSGABE;'02200';24;3;'G0020';'0200';        100.00;        100.00;          0.00
'1.02200.618890';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'02200';24;3;'G085W';'085W';          0.00;        100.00;          0.00
'1.02200.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'02200';24;8;'G0020';'0200';        400.00;        400.00;       1602.80
'1.02200.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'02200';24;9;'G0020';'0200';        100.00;        100.00;          0.00
'1.02200.630000';POSTDIENSTE;AUSGABE;'02200';24;1;'MD002';'MDPA';      12000.00;      12200.00;      11984.25
'1.02200.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'02200';24;1;'G0020';'0200';          0.00;       4800.00;       4710.35
'1.02200.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'02200';24;1;'G0020';'0200';          0.00;        200.00;        387.74
'1.02200.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'02200';24;1;'MD002';'MDPA';          0.00;        600.00;        602.40
'1.02200.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'02200';24;1;'GMDI0';'MDIM';          0.00;          0.00;       3642.00
'1.02200.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'02200';25;8;'SN021';'SN21';       2700.00;       3200.00;       4674.94
'1.02200.670000';VERSICHERUNGEN;AUSGABE;'02200';24;8;'12101';'0804';       1100.00;       1200.00;        403.00
'1.02200.700000';MIETZINSE;AUSGABE;'02200';24;8;'12101';'0804';      76000.00;      80000.00;      74058.84
'1.02200.700100';MIETZINSE KOPIERER;AUSGABE;'02200';24;8;'G0020';'0200';        500.00;        500.00;          0.00
'1.02200.700200';MIETZINSE LEASINGRATEN;AUSGABE;'02200';24;8;'08107';'0800';      17600.00;      19200.00;      20005.30
'1.02200.700800';MIETZINSE CITY BACKBONE;AUSGABE;'02200';24;8;'12230';'0804';       1000.00;       1000.00;         94.20
'1.02200.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'02200';24;8;'12101';'0804';       2500.00;       2600.00;       2526.64
'1.02200.725000';BIBLIOTHEKSERFORDERNISSE;AUSGABE;'02200';24;9;'G0020';'0200';        500.00;        500.00;      11559.85
'1.02200.726000';MITGLIEDSBEITRÄGE AN INSTITUTIONEN (IM INLAND);AUSGABE;'02200';24;9;'';'0200';        500.00;        500.00;        525.00
'1.02200.728006';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-WERKSTÄTTEN;AUSGABE;'02200';24;3;'G0020';'0200';        300.00;          0.00;          0.00
'1.02200.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'02200';24;8;'12101';'0804';       1100.00;       1200.00;        643.50
'1.02200.728110';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'02200';24;9;'12003';'0805';          0.00;          0.00;         48.40
'1.02200.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'02200';24;9;'G0020';'0200';        400.00;        400.00;       2164.83
'1.02200.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'02200';24;9;'G0020';'0200';        800.00;        800.00;        797.60
'1.02200.728360';ENTGELTE FÜR SONSTIGE LEISTUNGEN BÜCHERBINDEN;AUSGABE;'02200';24;9;'G0020';'0200';        100.00;        100.00;          0.00
'1.02200.728890';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'02200';24;9;'G085W';'085W';          0.00;        100.00;          0.00
'1.02200.728990';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV;AUSGABE;'02200';24;8;'GMDI0';'MDIM';          0.00;          0.00;       4189.81
'1.02400.042000';AMTSAUSSTATTUNG;AUSGABE;'02400';41;3;'G0020';'0200';       4000.00;       1600.00;       4931.45
'1.02400.042019';AMTSAUSSTATTUNG A8/5W;AUSGABE;'02400';41;3;'G0020';'0200';          0.00;        400.00;          0.00
'1.02400.042100';AMTSAUSSTATTUNG WB;AUSGABE;'02400';41;3;'G0020';'0200';        400.00;        400.00;          0.00
'1.02400.042300';AMTSAUSSTATTUNG;AUSGABE;'02400';41;3;'18001';'0200';          0.00;        500.00;          0.00
'1.02400.042400';AMTSAUSSTATTUNG;AUSGABE;'02400';41;3;'18156';'0200';          0.00;       1000.00;          0.00
'1.02400.042800';AMTSAUSSTATTUNG;AUSGABE;'02400';41;3;'18003';'0200';          0.00;          0.00;       1260.00
'1.02400.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'02400';65;8;'SN021';'SN21';      13000.00;      12700.00;      11910.03
'1.02400.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'02400';23;1;'G0020';'0200';        200.00;        200.00;       4769.04
'1.02400.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'02400';23;1;'12230';'0804';       1000.00;       1000.00;          0.00
'1.02400.400300';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'02400';23;1;'18001';'0200';          0.00;        300.00;          0.00
'1.02400.400400';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'02400';23;1;'18156';'0200';          0.00;        200.00;          0.00
'1.02400.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'02400';23;1;'GMDI0';'MDIM';          0.00;          0.00;       3714.60
'1.02400.403300';HANDELSWAREN;AUSGABE;'02400';23;1;'18001';'0200';          0.00;        100.00;          0.00
'1.02400.403400';HANDELSWAREN;AUSGABE;'02400';23;1;'18156';'0200';          0.00;        100.00;          0.00
'1.02400.409300';GERINGWERTIGE ERSATZTEILE;AUSGABE;'02400';23;1;'18001';'0200';          0.00;        300.00;          0.00
'1.02400.409400';GERINGWERTIGE ERSATZTEILE;AUSGABE;'02400';23;1;'18156';'0200';          0.00;        100.00;          0.00
'1.02400.425300';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'02400';23;1;'18001';'0200';          0.00;        100.00;          0.00
'1.02400.425400';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'02400';23;1;'18156';'0200';          0.00;        100.00;          0.00
'1.02400.428550';FERTIG BEZOGENE TEILE;AUSGABE;'02400';23;1;'12230';'0804';       1000.00;       1000.00;          0.00
'1.02400.451000';BRENNSTOFFE;AUSGABE;'02400';23;1;'12001';'0804';       3300.00;       3500.00;       5341.02
'1.02400.452300';TREIBSTOFFE;AUSGABE;'02400';23;1;'18001';'0200';          0.00;        200.00;          0.00
'1.02400.452400';TREIBSTOFFE;AUSGABE;'02400';23;1;'18156';'0200';          0.00;        200.00;          0.00
'1.02400.452800';TREIBSTOFFE;AUSGABE;'02400';23;1;'18003';'0200';          0.00;          0.00;          5.92
'1.02400.454300';REINIGUNGSMITTEL;AUSGABE;'02400';23;1;'18001';'0200';          0.00;        100.00;          0.00
'1.02400.454400';REINIGUNGSMITTEL;AUSGABE;'02400';23;1;'18156';'0200';          0.00;        100.00;          0.00
'1.02400.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'02400';23;1;'G0020';'0200';        100.00;        100.00;        453.96
'1.02400.456300';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'02400';23;1;'18001';'0200';          0.00;       1200.00;          0.00
'1.02400.456400';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'02400';23;1;'18156';'0200';          0.00;        500.00;          0.00
'1.02400.456800';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'02400';23;1;'18003';'0200';          0.00;          0.00;      11762.49
'1.02400.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'02400';23;1;'G0020';'0200';        100.00;        100.00;          0.00
'1.02400.457000';DRUCKWERKE;AUSGABE;'02400';23;1;'G0020';'0200';        100.00;        100.00;          0.00
'1.02400.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'02400';23;1;'G0020';'0200';        500.00;        500.00;         34.43
'1.02400.457100';DRUCKWERKE;AUSGABE;'02400';23;1;'G0020';'0200';        100.00;        100.00;          0.00
'1.02400.457300';DRUCKWERKE;AUSGABE;'02400';23;1;'18001';'0200';          0.00;       7000.00;          0.00
'1.02400.457400';DRUCKWERKE;AUSGABE;'02400';23;1;'18156';'0200';          0.00;       3000.00;          0.00
'1.02400.457809';DRUCKWERKE;AUSGABE;'02400';23;1;'18003';'0200';          0.00;          0.00;       2560.07
'1.02400.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'02400';23;1;'G0020';'0200';        800.00;        800.00;          0.00
'1.02400.458300';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'02400';23;1;'18001';'0200';          0.00;        100.00;          0.00
'1.02400.458400';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'02400';23;1;'18156';'0200';          0.00;        100.00;          0.00
'1.02400.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'02400';23;1;'G0020';'0200';        100.00;        100.00;          0.00
'1.02400.459300';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'02400';23;1;'18001';'0200';          0.00;        300.00;          0.00
'1.02400.459400';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'02400';23;1;'18156';'0200';          0.00;        400.00;          0.00
'1.02400.459800';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'02400';23;1;'18003';'0200';          0.00;          0.00;       1447.66
'1.02400.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'02400';20;0;'SN001';'0200';     322000.00;     332100.00;     333098.73
'1.02400.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'02400';20;0;'SN001';'0200';     238200.00;     238200.00;     227185.25
'1.02400.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'02400';20;0;'SN001';'0200';       2400.00;       2400.00;       2861.35
'1.02400.522300';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'02400';20;0;'18001';'0200';          0.00;       1000.00;          0.00
'1.02400.522400';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'02400';20;0;'18156';'0200';          0.00;       2000.00;          0.00
'1.02400.560000';REISEGEBÜHREN;AUSGABE;'02400';20;0;'G0020';'0200';       1000.00;       1000.00;        727.95
'1.02400.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'02400';20;0;'SN001';'0200';        100.00;        100.00;        103.08
'1.02400.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'02400';20;0;'G0020';'0200';        100.00;        100.00;          0.00
'1.02400.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'02400';20;0;'SN001';'0200';       9700.00;       9700.00;       9717.32
'1.02400.565100';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'02400';20;0;'18001';'0200';          0.00;      22000.00;          0.00
'1.02400.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'02400';20;0;'G0020';'0200';      17500.00;      17500.00;       1857.80-
'1.02400.565400';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'02400';20;0;'18156';'0200';      15000.00;      22000.00;          0.00
'1.02400.565500';MEHRLEISTUNGSVERGÜTUNGEN VOLKSBEGEHREN;AUSGABE;'02400';20;0;'18172';'0200';          0.00;          0.00;       4096.18
'1.02400.565800';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'02400';20;0;'18003';'0200';          0.00;          0.00;      20458.37
'1.02400.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'02400';20;0;'SN001';'0200';       6200.00;       6200.00;       6241.40
'1.02400.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'02400';20;0;'SN001';'0200';      23200.00;      23200.00;      23186.33
'1.02400.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'02400';20;0;'SN001';'0200';      61000.00;      61200.00;      63488.07
'1.02400.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'02400';20;0;'SN001';'0200';      12000.00;      12600.00;      12818.11
'1.02400.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'02400';20;0;'SN001';'0200';       1100.00;       1100.00;        913.50
'1.02400.600000';STROM;AUSGABE;'02400';24;1;'12001';'0804';        100.00;        100.00;        321.34
'1.02400.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'02400';24;3;'12230';'0804';       5700.00;       6000.00;          0.00
'1.02400.614009';INSTANDH. VON GEBÄUDEN A8/5W;AUSGABE;'02400';24;3;'G0020';'0200';          0.00;        800.00;          0.00
'1.02400.614300';INSTANDH. VON GEBÄUDEN;AUSGABE;'02400';24;3;'18001';'0200';          0.00;        200.00;          0.00
'1.02400.614400';INSTANDH. VON GEBÄUDEN;AUSGABE;'02400';24;3;'18156';'0200';          0.00;        300.00;          0.00
'1.02400.617300';INSTANDH. VON FAHRZEUGEN;AUSGABE;'02400';24;3;'18001';'0200';          0.00;        100.00;          0.00
'1.02400.617400';INSTANDH. VON FAHRZEUGEN;AUSGABE;'02400';24;3;'18156';'0200';          0.00;        100.00;          0.00
'1.02400.617800';INSTANDH. VON FAHRZEUGEN;AUSGABE;'02400';24;3;'18003';'0200';          0.00;          0.00;        667.23
'1.02400.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'02400';24;3;'G0020';'0200';        100.00;        100.00;        396.00
'1.02400.618009';INSTANDH. VON SONSTIGEN ANLAGEN A8/5W;AUSGABE;'02400';24;3;'G0020';'0200';          0.00;        100.00;          0.00
'1.02400.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'02400';24;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.02400.618100';INSTANDH. VON SONSTIGEN ANLAGEN WB;AUSGABE;'02400';24;3;'G0020';'0200';        100.00;        100.00;          0.00
'1.02400.618300';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'02400';24;3;'18001';'0200';          0.00;        200.00;          0.00
'1.02400.618400';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'02400';24;3;'18156';'0200';          0.00;        700.00;          0.00
'1.02400.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'02400';24;9;'G0020';'0200';        100.00;        100.00;          0.00
'1.02400.620100';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'02400';24;9;'G0020';'0200';        800.00;        800.00;          0.00
'1.02400.620300';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'02400';24;9;'18001';'0200';          0.00;      23200.00;          0.00
'1.02400.620400';PERSONEN- UND GüTERTRANSPORTE;AUSGABE;'02400';24;9;'18156';'0200';          0.00;      23000.00;          0.00
'1.02400.620600';PERSONEN- UND GÜTERTRANSPORTE NRW 2008;AUSGABE;'02400';24;8;'18005';'0200';          0.00;          0.00;       1104.60
'1.02400.620800';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'02400';24;1;'18003';'0200';          0.00;          0.00;      22965.50
'1.02400.630000';POSTDIENSTE;AUSGABE;'02400';24;1;'MD002';'MDPA';       3600.00;       5000.00;       3529.05
'1.02400.630300';POSTDIENSTE;AUSGABE;'02400';24;1;'18001';'0200';          0.00;      85000.00;          0.00
'1.02400.630400';POSTDIENSTE;AUSGABE;'02400';24;1;'18156';'0200';          0.00;      84400.00;          0.00
'1.02400.630800';POSTDIENSTE;AUSGABE;'02400';24;1;'18003';'0200';          0.00;          0.00;      74620.46
'1.02400.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'02400';24;1;'G0020';'0200';          0.00;       1500.00;        942.06
'1.02400.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'02400';24;1;'G0020';'0200';          0.00;        600.00;       2143.42
'1.02400.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'02400';24;1;'MD002';'MDPA';          0.00;        600.00;        558.95
'1.02400.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'02400';24;1;'GMDI0';'MDIM';          0.00;          0.00;       1176.00
