'1.01320.455020';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'01320';23;1;D;'MDPA';          0.00;          0.00;          0.00;          0.00;          0.00;        500.00;          0.00;        500.00;        500.00;          0.00
'1.01320.456020';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01320';23;1;D;'MDPA';       1647.01;      39568.42;      41215.43;      40840.57;        374.86;      60000.00;      13500.00;      73500.00;      33931.58;          0.00
'1.01320.457120';DRUCKWERKE;AUSGABE;'01320';23;1;D;'MDPA';          0.00;      30106.18;      30106.18;      30106.18;          0.00;          0.00;          0.00;          0.00;          0.00;      30106.18
'1.01320.459020';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01320';23;1;D;'MDPA';          0.00;          0.00;          0.00;          0.00;          0.00;        900.00;          0.00;        900.00;        900.00;          0.00
'1.01320.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01320';20;0;S;'MDPA';          0.00;      79972.90;      79972.90;      79972.90;          0.00;      73900.00;          0.00;      73900.00;          0.00;       6072.90
'1.01320.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01320';20;0;S;'MDPA';          0.00;       3483.66;       3483.66;       3483.66;          0.00;       4500.00;          0.00;       4500.00;       1016.34;          0.00
'1.01320.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01320';20;0;S;'MDPA';          0.00;      69300.32;      69300.32;      69300.32;          0.00;      73800.00;          0.00;      73800.00;       4499.68;          0.00
'1.01320.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'01320';20;0;S;'MDPA';          0.00;       1513.80;       1513.80;       1513.80;          0.00;       1700.00;          0.00;       1700.00;        186.20;          0.00
'1.01320.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01320';20;0;S;'MDPA';          0.00;          0.00;          0.00;          0.00;          0.00;       4300.00;          0.00;       4300.00;       4300.00;          0.00
'1.01320.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'01320';20;0;S;'MDPA';          0.00;      27465.65;      27465.65;      27465.65;          0.00;      21600.00;          0.00;      21600.00;          0.00;       5865.65
'1.01320.522000';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'01320';20;0;D;'MDPA';          0.00;          0.00;          0.00;          0.00;          0.00;        200.00;          0.00;        200.00;        200.00;          0.00
'1.01320.560000';REISEGEBÜHREN;AUSGABE;'01320';20;0;D;'MDPA';          0.00;          0.00;          0.00;          0.00;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
'1.01320.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01320';20;0;D;'MDPA';          0.00;          0.00;          0.00;          0.00;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
'1.01320.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01320';20;0;S;'MDPA';          0.00;        579.36;        579.36;        579.36;          0.00;        800.00;          0.00;        800.00;        220.64;          0.00
'1.01320.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01320';20;0;D;'MDPA';          0.00;          0.00;          0.00;          0.00;          0.00;        900.00;          0.00;        900.00;        900.00;          0.00
'1.01320.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01320';20;0;S;'MDPA';          0.00;       6272.78;       6272.78;       6272.78;          0.00;       6500.00;          0.00;       6500.00;        227.22;          0.00
'1.01320.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01320';20;0;S;'MDPA';          0.00;       8459.52;       8459.52;       8459.52;          0.00;       8000.00;          0.00;       8000.00;          0.00;        459.52
'1.01320.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01320';20;0;S;'MDPA';          0.00;      12527.34;      12527.34;      12527.34;          0.00;      13300.00;          0.00;      13300.00;        772.66;          0.00
'1.01320.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01320';20;0;S;'MDPA';          0.00;       4870.80;       4870.80;       4870.80;          0.00;       4700.00;          0.00;       4700.00;          0.00;        170.80
'1.01320.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01320';20;0;S;'MDPA';          0.00;        131.00;        131.00;        131.00;          0.00;          0.00;          0.00;          0.00;          0.00;        131.00
'1.01320.614005';INSTANDH. VON GEBÄUDEN;AUSGABE;'01320';24;3;D;'0804';          0.00;         76.96;         76.96;          0.00;         76.96;          0.00;          0.00;          0.00;          0.00;         76.96
'1.01320.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01320';24;3;D;'MDPA';          0.00;         75.26;         75.26;         75.26;          0.00;       5000.00;          0.00;       5000.00;       4924.74;          0.00
'1.01320.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01320';24;1;D;'MDPA';          5.14;          0.00;          5.14;          5.14;          0.00;          0.00;          0.00;          0.00;          0.00;          0.00
'1.01320.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01320';24;1;D;'MDPA';          0.54;          0.00;          0.54;          0.54;          0.00;          0.00;          0.00;          0.00;          0.00;          0.00
'1.01320.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01320';24;1;D;'MDPA';          1.55;          0.00;          1.55;          1.55;          0.00;          0.00;          0.00;          0.00;          0.00;          0.00
'1.01320.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'01320';24;1;D;'MDIM';        224.00;          0.00;        224.00;        224.00;          0.00;          0.00;          0.00;          0.00;          0.00;          0.00
'1.01320.700000';MIETZINSE;AUSGABE;'01320';24;8;D;'0804';          0.00;       5944.89;       5944.89;       5944.89;          0.00;      23800.00;          0.00;      23800.00;      17855.11;          0.00
'1.01320.700005';MIETZINSE;AUSGABE;'01320';24;8;D;'0804';          0.00;      15867.65;      15867.65;          0.00;      15867.65;          0.00;          0.00;          0.00;          0.00;      15867.65
'1.01320.700120';MIETZINSE KOPIERER;AUSGABE;'01320';24;9;D;'MDPA';       6044.32;      39240.78;      45285.10;      43728.30;       1556.80;      64700.00;          0.00;      64700.00;      25459.22;          0.00
'1.01320.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01320';24;9;D;'MDPA';          0.00;        463.46;        463.46;        463.46;          0.00;       1400.00;          0.00;       1400.00;        936.54;          0.00
'1.01320.728006';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-WERKSTÄTTEN;AUSGABE;'01320';24;3;D;'MDPA';          0.00;          0.00;          0.00;          0.00;          0.00;        300.00;          0.00;        300.00;        300.00;          0.00
'1.01320.728007';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01320';24;9;D;'MD00';          0.00;      11364.00;      11364.00;      11364.00;          0.00;          0.00;          0.00;          0.00;          0.00;      11364.00
'1.01320.728016';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-REINIGUNG;AUSGABE;'01320';24;9;D;'0804';          0.00;      27141.27;      27141.27;      13570.63;      13570.64;          0.00;          0.00;          0.00;          0.00;      27141.27
'1.01320.728036';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-HAUSVERWALTUNG;AUSGABE;'01320';24;9;D;'0804';          0.00;        985.78;        985.78;          0.00;        985.78;          0.00;          0.00;          0.00;          0.00;        985.78
'1.01400.042000';AMTSAUSSTATTUNG;AUSGABE;'01400';41;3;D;'STRH';          0.00;          0.00;          0.00;          0.00;          0.00;        200.00;          0.00;        200.00;        200.00;          0.00
'1.01400.070000';AKTIVIERUNGSFÄHIGE RECHTE;AUSGABE;'01400';42;3;D;'STRH';          0.00;          0.00;          0.00;          0.00;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
'1.01400.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01400';65;8;S;'SN21';          0.00;        761.19;        761.19;        761.19;          0.00;        700.00;          0.00;        700.00;          0.00;         61.19
'1.01400.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01400';23;1;D;'STRH';          0.00;        350.16;        350.16;        311.36;         38.80;        200.00;          0.00;        200.00;          0.00;        150.16
'1.01400.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01400';23;1;D;'0804';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.01400.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01400';23;1;D;'0804';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.01400.454006';REINIGUNGSMITTEL GBG;AUSGABE;'01400';23;1;D;'STRH';          0.00;         41.59;         41.59;          0.00;         41.59;          0.00;          0.00;          0.00;          0.00;         41.59
'1.01400.454100';REINIGUNGSMITTEL;AUSGABE;'01400';23;1;D;'STRH';          0.00;          4.31;          4.31;          4.31;          0.00;        100.00;          0.00;        100.00;         95.69;          0.00
'1.01400.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'01400';23;1;D;'STRH';          0.00;          3.64;          3.64;          3.64;          0.00;        100.00;          0.00;        100.00;         96.36;          0.00
'1.01400.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01400';23;1;D;'STRH';          0.00;        798.37;        798.37;        798.37;          0.00;        500.00;          0.00;        500.00;          0.00;        298.37
'1.01400.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01400';23;1;D;'STRH';          0.00;          0.00;          0.00;          0.00;          0.00;        200.00;          0.00;        200.00;        200.00;          0.00
'1.01400.457000';DRUCKWERKE;AUSGABE;'01400';23;1;D;'STRH';          0.00;       1602.10;       1602.10;       1197.74;        404.36;       1000.00;          0.00;       1000.00;          0.00;        602.10
'1.01400.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'01400';23;1;D;'STRH';          0.00;          0.00;          0.00;          0.00;          0.00;        400.00;          0.00;        400.00;        400.00;          0.00
'1.01400.457100';DRUCKWERKE;AUSGABE;'01400';23;1;D;'STRH';          0.00;        249.57;        249.57;        249.57;          0.00;        100.00;          0.00;        100.00;          0.00;        149.57
'1.01400.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01400';23;1;D;'STRH';          0.00;         60.92;         60.92;         60.92;          0.00;        100.00;          0.00;        100.00;         39.08;          0.00
'1.01400.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01400';20;0;S;'STRH';          0.00;     406481.65;     406481.65;     406481.65;          0.00;     373000.00;          0.00;     373000.00;          0.00;      33481.65
'1.01400.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01400';20;0;S;'STRH';          0.00;      25388.16;      25388.16;      25388.16;          0.00;      29100.00;          0.00;      29100.00;       3711.84;          0.00
'1.01400.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01400';20;0;S;'STRH';          0.00;     169989.56;     169989.56;     169989.56;          0.00;     270000.00;          0.00;     270000.00;     100010.44;          0.00
'1.01400.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01400';20;0;S;'STRH';          0.00;      11986.35;      11986.35;      11986.35;          0.00;      12000.00;          0.00;      12000.00;         13.65;          0.00
'1.01400.560000';REISEGEBÜHREN;AUSGABE;'01400';20;0;D;'STRH';          0.00;       1044.49;       1044.49;       1044.49;          0.00;       1200.00;          0.00;       1200.00;        155.51;          0.00
'1.01400.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'01400';20;0;D;'STRH';          0.00;        357.68;        357.68;        357.68;          0.00;        100.00;          0.00;        100.00;          0.00;        257.68
'1.01400.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01400';20;0;S;'STRH';          0.00;       1084.69;       1084.69;       1084.69;          0.00;       2500.00;          0.00;       2500.00;       1415.31;          0.00
'1.01400.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01400';20;0;S;'STRH';          0.00;       1277.94;       1277.94;       1277.94;          0.00;       2300.00;          0.00;       2300.00;       1022.06;          0.00
'1.01400.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01400';20;0;S;'STRH';          0.00;      27696.97;      27696.97;      27696.97;          0.00;      28000.00;          0.00;      28000.00;        303.03;          0.00
'1.01400.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01400';20;0;S;'STRH';          0.00;      50096.86;      50096.86;      50096.86;          0.00;      54400.00;          0.00;      54400.00;       4303.14;          0.00
'1.01400.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01400';20;0;S;'STRH';          0.00;      14107.56;      14107.56;      14107.56;          0.00;      13600.00;          0.00;      13600.00;          0.00;        507.56
'1.01400.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01400';20;0;S;'STRH';          0.00;        433.50;        433.50;        433.50;          0.00;        900.00;          0.00;        900.00;        466.50;          0.00
'1.01400.600000';STROM;AUSGABE;'01400';24;1;D;'0804';        161.86;          0.00;        161.86;        161.86;          0.00;       1900.00;          0.00;       1900.00;       1900.00;          0.00
'1.01400.600005';STROM;AUSGABE;'01400';24;1;D;'0804';          0.00;       1413.26;       1413.26;          0.00;       1413.26;          0.00;          0.00;          0.00;          0.00;       1413.26
'1.01400.602000';WASSER;AUSGABE;'01400';24;1;D;'0804';         95.13;          0.00;         95.13;         95.13;          0.00;        200.00;          0.00;        200.00;        200.00;          0.00
'1.01400.602005';WASSER;AUSGABE;'01400';24;1;D;'0804';          0.00;        376.13;        376.13;          0.00;        376.13;          0.00;          0.00;          0.00;          0.00;        376.13
'1.01400.603000';WÄRME;AUSGABE;'01400';24;1;D;'0804';        144.96;          0.00;        144.96;        144.96;          0.00;       1400.00;          0.00;       1400.00;       1400.00;          0.00
'1.01400.603005';WÄRME;AUSGABE;'01400';24;1;D;'0804';          0.00;       1580.55;       1580.55;          0.00;       1580.55;          0.00;          0.00;          0.00;          0.00;       1580.55
'1.01400.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'01400';24;3;D;'0804';          0.00;          0.00;          0.00;          0.00;          0.00;       5700.00;          0.00;       5700.00;       5700.00;          0.00
'1.01400.614005';INSTANDH. VON GEBÄUDEN;AUSGABE;'01400';24;3;D;'0804';          0.00;       1277.52;       1277.52;          0.00;       1277.52;          0.00;          0.00;          0.00;          0.00;       1277.52
'1.01400.614006';INSTANDH. VON GEBÄUDEN GBG-WERKSTÄTTEN;AUSGABE;'01400';24;3;D;'STRH';          0.00;        624.00;        624.00;          0.00;        624.00;          0.00;          0.00;          0.00;          0.00;        624.00
'1.01400.614025';INSTANDH. VON GEBÄUDEN;AUSGABE;'01400';24;3;D;'0804';          0.00;         59.03;         59.03;          0.00;         59.03;          0.00;          0.00;          0.00;          0.00;         59.03
'1.01400.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'01400';24;3;D;'0804';         54.45;          0.00;         54.45;         54.45;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.01400.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01400';24;3;D;'STRH';          0.00;          0.00;          0.00;          0.00;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
'1.01400.618005';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01400';24;2;D;'0804';          0.00;        112.71;        112.71;          0.00;        112.71;          0.00;          0.00;          0.00;          0.00;        112.71
'1.01400.618006';INSTANDH. VON SONSTIGEN ANLAGEN GBG-WERKSTÄTTEN;AUSGABE;'01400';24;3;D;'STRH';          0.00;        103.61;        103.61;        103.61;          0.00;          0.00;          0.00;          0.00;          0.00;        103.61
'1.01400.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'01400';24;2;D;'0804';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.01400.618600';INSTANDH. VON SONSTIGEN ANLAGEN WB;AUSGABE;'01400';24;3;D;'STRH';          0.00;          0.00;          0.00;          0.00;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
'1.01400.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'01400';24;8;D;'STRH';          0.00;         82.97;         82.97;         82.97;          0.00;        100.00;          0.00;        100.00;         17.03;          0.00
'1.01400.630000';POSTDIENSTE;AUSGABE;'01400';24;1;D;'MDPA';          0.00;          9.81;          9.81;          9.81;          0.00;        200.00;          0.00;        200.00;        190.19;          0.00
'1.01400.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01400';24;1;D;'STRH';         15.82;          0.00;         15.82;         15.82;          0.00;          0.00;          0.00;          0.00;          0.00;          0.00
'1.01400.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'01400';24;1;D;'STRH';        147.48;          0.00;        147.48;        147.48;          0.00;          0.00;          0.00;          0.00;          0.00;          0.00
'1.01400.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'01400';24;1;D;'MDIM';        152.00;          0.00;        152.00;        152.00;          0.00;          0.00;          0.00;          0.00;          0.00;          0.00
'1.01400.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'01400';25;8;S;'SN21';          0.00;        141.80;        141.80;        141.80;          0.00;        200.00;          0.00;        200.00;         58.20;          0.00
'1.01400.670000';VERSICHERUNGEN;AUSGABE;'01400';24;8;D;'0804';          0.00;          0.00;          0.00;          0.00;          0.00;        200.00;          0.00;        200.00;        200.00;          0.00
'1.01400.670005';VERSICHERUNGEN;AUSGABE;'01400';24;8;D;'0804';          0.00;        163.77;        163.77;          0.00;        163.77;          0.00;          0.00;          0.00;          0.00;        163.77
'1.01400.700200';MIETZINSE LEASINGRATEN;AUSGABE;'01400';24;8;D;'0800';          0.00;      35503.12;      35503.12;      35503.12;          0.00;      35400.00;          0.00;      35400.00;          0.00;        103.12
'1.01400.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01400';24;8;D;'0804';          0.00;          0.00;          0.00;          0.00;          0.00;       1500.00;          0.00;       1500.00;       1500.00;          0.00
'1.01400.710005';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'01400';24;8;D;'0804';          0.00;        902.57;        902.57;          0.00;        902.57;          0.00;          0.00;          0.00;          0.00;        902.57
'1.01400.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'01400';24;9;D;'STRH';          0.00;        177.71;        177.71;        177.71;          0.00;        300.00;          0.00;        300.00;        122.29;          0.00
'1.01400.723100';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN KONTROLLÄMTERTAGUNG;AUSGABE;'01400';24;9;D;'STRH';        399.60;          0.00;        399.60;        399.60;          0.00;          0.00;          0.00;          0.00;          0.00;          0.00
'1.01400.726000';MITGLIEDSBEITRÄGE AN INSTITUTIONEN (IM INLAND);AUSGABE;'01400';24;9;D;'STRH';          0.00;        360.00;        360.00;        360.00;          0.00;        300.00;          0.00;        300.00;          0.00;         60.00
'1.01400.728005';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01400';24;8;D;'0804';          0.00;        510.25;        510.25;          0.00;        510.25;          0.00;          0.00;          0.00;          0.00;        510.25
'1.01400.728006';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-WERKSTÄTTEN;AUSGABE;'01400';24;3;D;'STRH';          0.00;          0.00;          0.00;          0.00;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
'1.01400.728007';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01400';24;9;D;'MD00';          0.00;      38972.61;      38972.61;          0.00;      38972.61;          0.00;          0.00;          0.00;          0.00;      38972.61
'1.01400.728016';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-REINIGUNG;AUSGABE;'01400';24;9;D;'0804';          0.00;      16963.31;      16963.31;       8481.65;       8481.66;          0.00;          0.00;          0.00;          0.00;      16963.31
'1.01400.728036';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-HAUSVERWALTUNG;AUSGABE;'01400';24;9;D;'0804';          0.00;        789.96;        789.96;          0.00;        789.96;          0.00;          0.00;          0.00;          0.00;        789.96
'1.01400.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01400';24;8;D;'0804';         26.76;          0.00;         26.76;         26.76;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
'1.01400.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01400';24;9;D;'STRH';          0.00;       1798.50;       1798.50;       1798.50;          0.00;       5100.00;          0.00;       5100.00;       3301.50;          0.00
'1.01400.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'01400';24;9;D;'STRH';        330.00;        200.00;        530.00;        530.00;          0.00;        500.00;          0.00;        500.00;        300.00;          0.00
'1.01400.728320';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV-SCHULUNGEN;AUSGABE;'01400';24;9;D;'STRH';          0.00;          0.00;          0.00;          0.00;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
'1.01400.728980';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'01400';24;9;D;'STRH';        516.86;        847.31;       1364.17;        516.86;        847.31;          0.00;          0.00;          0.00;          0.00;        847.31
'1.01500.042550';AMTSAUSSTATTUNG;AUSGABE;'01500';41;3;D;'0804';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.01500.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'01500';65;8;S;'SN21';          0.00;       2868.79;       2868.79;       2868.79;          0.00;       2900.00;          0.00;       2900.00;         31.21;          0.00
'1.01500.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01500';23;1;D;'BD00';          0.00;          0.00;          0.00;          0.00;          0.00;        200.00;          0.00;        200.00;        200.00;          0.00
'1.01500.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'01500';23;1;D;'0804';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.01500.403000';HANDELSWAREN;AUSGABE;'01500';23;1;D;'BD00';          0.00;          0.00;          0.00;          0.00;          0.00;        500.00;          0.00;        500.00;        500.00;          0.00
'1.01500.428550';FERTIG BEZOGENE TEILE;AUSGABE;'01500';23;1;D;'0804';          0.00;          0.00;          0.00;          0.00;          0.00;       1000.00;          0.00;       1000.00;       1000.00;          0.00
'1.01500.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01500';23;1;D;'BD00';          0.00;        161.13;        161.13;        113.57;         47.56;        400.00;          0.00;        400.00;        238.87;          0.00
'1.01500.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'01500';23;1;D;'BD00';          0.00;          0.00;          0.00;          0.00;          0.00;        200.00;          0.00;        200.00;        200.00;          0.00
'1.01500.457000';DRUCKWERKE;AUSGABE;'01500';23;1;D;'BD00';          0.00;        250.86;        250.86;        250.86;          0.00;        400.00;          0.00;        400.00;        149.14;          0.00
'1.01500.457100';DRUCKWERKE;AUSGABE;'01500';23;1;D;'BD00';          0.00;          0.00;          0.00;          0.00;          0.00;        200.00;          0.00;        200.00;        200.00;          0.00
'1.01500.457300';DRUCKWERKE;AUSGABE;'01500';23;1;D;'BD00';          0.00;          0.00;          0.00;          0.00;          0.00;        400.00;          0.00;        400.00;        400.00;          0.00
'1.01500.459100';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'01500';23;1;D;'BD00';        398.40;         28.95;        427.35;        427.35;          0.00;          0.00;          0.00;          0.00;          0.00;         28.95
'1.01500.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01500';20;0;S;'BD00';          0.00;      54108.25;      54108.25;      54108.25;          0.00;      39000.00;          0.00;      39000.00;          0.00;      15108.25
'1.01500.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'01500';20;0;S;'BD00';          0.00;          0.00;          0.00;          0.00;          0.00;      20000.00;          0.00;      20000.00;      20000.00;          0.00
'1.01500.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01500';20;0;S;'BD00';          0.00;      37081.10;      37081.10;      37081.10;          0.00;      60000.00;          0.00;      60000.00;      22918.90;          0.00
'1.01500.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'01500';20;0;S;'BD00';          0.00;       8974.38;       8974.38;       8974.38;          0.00;       1000.00;          0.00;       1000.00;          0.00;       7974.38
'1.01500.560000';REISEGEBÜHREN;AUSGABE;'01500';20;0;D;'BD00';          0.00;         84.15;         84.15;         84.15;          0.00;        500.00;          0.00;        500.00;        415.85;          0.00
'1.01500.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'01500';20;0;S;'BD00';          0.00;       2025.97;       2025.97;       2025.97;          0.00;       1500.00;          0.00;       1500.00;          0.00;        525.97
'1.01500.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'01500';20;0;S;'BD00';          0.00;         75.00;         75.00;         75.00;          0.00;          0.00;          0.00;          0.00;          0.00;         75.00
'1.01500.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'01500';20;0;S;'BD00';          0.00;        339.08;        339.08;        339.08;          0.00;       1100.00;          0.00;       1100.00;        760.92;          0.00
'1.01500.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'01500';20;0;S;'BD00';          0.00;       4586.96;       4586.96;       4586.96;          0.00;       3700.00;          0.00;       3700.00;          0.00;        886.96
'1.01500.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01500';20;0;S;'BD00';          0.00;      11450.36;      11450.36;      11450.36;          0.00;      22200.00;          0.00;      22200.00;      10749.64;          0.00
'1.01500.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'01500';20;0;S;'BD00';          0.00;       1895.53;       1895.53;       1895.53;          0.00;       3300.00;          0.00;       3300.00;       1404.47;          0.00
'1.01500.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'01500';20;0;S;'BD00';          0.00;          0.00;          0.00;          0.00;          0.00;        500.00;          0.00;        500.00;        500.00;          0.00
'1.01500.600000';STROM;AUSGABE;'01500';24;1;D;'0804';         70.00;          0.00;         70.00;         70.00;          0.00;        300.00;          0.00;        300.00;        300.00;          0.00
'1.01500.600005';STROM;AUSGABE;'01500';24;1;D;'0804';          0.00;        714.30;        714.30;          0.00;        714.30;          0.00;          0.00;          0.00;          0.00;        714.30
'1.01500.602000';WASSER;AUSGABE;'01500';24;1;D;'0804';          3.18;          0.00;          3.18;          3.18;          0.00;        100.00;          0.00;        100.00;        100.00;          0.00
